global_step,eval/winrate,episode/total_reward,episode/length,worker/entropy,worker/intrinsic_reward,worker/advantage,manager/cosines,manager/advantage,loss/total,loss/worker,loss/manager,loss/value_worker,loss/value_manager,ppg/aux_value_worker,charts/learning_rate,charts/steps_per_sec,charts/episode_reward/WinLossRewardFunction,charts/episode_reward/ResourceGatherRewardFunction,charts/episode_reward/ProduceWorkerRewardFunction,charts/episode_reward/ProduceBuildingRewardFunction,charts/episode_reward/AttackRewardFunction,charts/episode_reward/ProduceCombatUnitRewardFunction
231996000.0,,,,0.0003027519560419023,-0.03319259732961655,1.1126200405442432e-08,-0.04469487443566322,1.0331471678171056e-08,0.797634482383728,9.771365876076743e-05,-0.008823182433843613,0.09807779639959335,0.6908342838287354,,0.00013645731080763146,,,,,,,
232072800.0,,169.2,885.0,,,,,,,,,,,,,,1.0,74.0,18.0,1.0,33.0,6.0
232075200.0,,119.2,609.0,,,,,,,,,,,,,,1.0,48.0,13.0,1.0,26.0,3.0
232118400.0,,157.2,785.0,,,,,,,,,,,,,,1.0,67.0,16.0,1.0,34.0,5.0
232140000.0,,,,0.00019811339734587818,-0.01707600988447666,1.390775050680304e-09,-0.029514024034142494,-1.9868215961338365e-09,2.0588974952697754,1.3220310393080581e-05,-0.026400219649076462,0.7764611840248108,1.2560513019561768,,0.000136309628225137,,,,,,,
232144800.0,,144.2,745.0,,,,,,,,,,,,,,1.0,63.0,15.0,1.0,30.0,4.0
232188000.0,,220.2,1466.0,,,,,,,,,,,,,,1.0,98.0,28.0,1.0,38.0,9.0
232216800.0,,,,0.00027878291439265013,-0.055914778262376785,3.298123729678082e-08,-0.09629130363464355,9.934107758624577e-09,1.1974600553512573,1.0142271094082389e-05,0.012636542320251465,0.15424737334251404,1.0558620691299438,,0.00013623096986860138,,,,,,,
232236000.0,,148.2,845.0,,,,,,,,,,,,,,1.0,60.0,17.0,1.0,31.0,5.0
232267200.0,,112.2,595.0,,,,,,,,,,,,,,1.0,49.0,12.0,1.0,19.0,3.0
232353600.0,,120.2,617.0,,,,,,,,,,,,,,1.0,51.0,12.0,1.0,25.0,3.0
232353600.0,,225.2,1286.0,,,,,,,,,,,,,,1.0,100.0,26.0,1.0,39.0,10.0
232365600.0,,223.2,1448.0,,,,,,,,,,,,,,1.0,100.0,29.0,1.0,34.0,10.0
232416000.0,,145.2,740.0,,,,,,,,,,,,,,1.0,61.0,15.0,1.0,33.0,4.0
232430400.0,,,,,,,,,,,,,,,,1702.3626979791893,,,,,,
232584000.0,,,,,,,,,,,,,,,,1702.5175870854105,,,,,,
232588800.0,,,,,,,,,,,,,,,,1702.5249325272475,,,,,,
232591200.0,,,,0.000258145242696628,-0.03166487440466881,2.781550101360608e-09,-0.05951783061027527,-9.735425798851338e-09,0.8787592649459839,1.2575325854413677e-05,-0.00265517202205956,0.11272771656513214,0.7633915543556213,,0.00013584856511522856,,,,,,,
232636800.0,,,,0.0002458551316522062,-0.036886293441057205,1.7881394143159923e-09,-0.05244942009449005,1.4503797274301178e-08,0.6099297404289246,3.436052509186993e-07,0.006645256653428078,0.08700530976057053,0.5295724868774414,,0.0001358021099332748,,,,,,,
232665600.0,,,,,,,,,,,,,,,,1702.5952812669118,,,,,,
232672800.0,,113.2,585.0,,,,,,,,,,,,,,1.0,49.0,12.0,1.0,20.0,3.0
232672800.0,,130.2,671.0,,,,,,,,,,,,,,1.0,56.0,14.0,1.0,24.0,4.0
232711200.0,,197.2,1085.0,,,,,,,,,,,,,,1.0,90.0,22.0,1.0,33.0,8.0
232742400.0,,156.2,795.0,,,,,,,,,,,,,,1.0,66.0,16.0,1.0,34.0,5.0
232742400.0,,,,,,,,,,,,,,,,1702.6789669663444,,,,,,
232898400.0,,,,0.00023916270583868027,-0.03682977706193924,-6.357828929992593e-09,-0.061531588435173035,-3.5762788286319847e-09,0.9566701054573059,2.9692755560972728e-05,0.00530480919405818,0.08052994310855865,0.8814770579338074,,0.00013553610741650347,,,,,,,
232924800.0,,148.2,750.0,,,,,,,,,,,,,,1.0,57.0,15.0,1.0,36.0,5.0
232984800.0,,,,,,,,,,,,,,,,1702.8206059889717,,,,,,
233126400.0,,,,0.00024900370044633746,-0.024102605879306793,-1.5894572324981482e-09,-0.04678873345255852,7.947286162490741e-10,1.052634596824646,-5.53761055925861e-05,0.0074358657002449036,0.14530152082443237,0.9147160053253174,,0.00013530497089364303,,,,,,,
233131200.0,,,,,,,,,,,,,,,,1702.9784250926525,,,,,,
233160000.0,,85.0,466.0,,,,,,,,,,,,,,1.0,34.0,10.0,0.0,21.0,0.0
233287200.0,,156.2,821.0,,,,,,,,,,,,,,1.0,65.0,17.0,1.0,34.0,5.0
233306400.0,,148.2,777.0,,,,,,,,,,,,,,1.0,61.0,16.0,1.0,35.0,4.0
233313600.0,,,,0.00023611563665326685,-0.02756202220916748,-1.9868215961338365e-09,-0.060990333557128906,-1.1126200405442432e-08,1.0689027309417725,-2.6738489395938814e-05,0.019209859892725945,0.09018047153949738,0.9979077577590942,,0.0001351156843887307,,,,,,,
233342400.0,,114.2,560.0,,,,,,,,,,,,,,1.0,47.0,12.0,1.0,23.0,3.0
233347200.0,,,,0.00023487642465624958,-0.023913724347949028,-3.1789144649962964e-09,-0.05866256356239319,-1.9868215961338365e-09,1.3220241069793701,2.5734536393429153e-05,-0.011723246425390244,0.2935832142829895,1.0167458057403564,,0.0001350817566000882,,,,,,,
233440800.0,,105.2,557.0,,,,,,,,,,,,,,1.0,46.0,12.0,1.0,19.0,2.0
233443200.0,,220.2,1235.0,,,,,,,,,,,,,,1.0,99.0,25.0,1.0,40.0,9.0
233464800.0,,,,,,,,,,,,,,,,1703.2917166122227,,,,,,
233640000.0,,,,,,,,,,,,,,,,1703.4497487787514,,,,,,
233649600.0,,141.2,775.0,,,,,,,,,,,,,,1.0,66.0,16.0,1.0,19.0,5.0
233726400.0,,179.2,983.0,,,,,,,,,,,,,,1.0,82.0,20.0,1.0,29.0,7.0
233764800.0,,148.2,745.0,,,,,,,,,,,,,,1.0,61.0,15.0,1.0,36.0,4.0
233827200.0,,,,0.0002736142196226865,-0.06564494967460632,7.947286384535346e-09,-0.06535658985376358,2.38418573772492e-09,1.2867404222488403,-4.904359229840338e-06,0.016028914600610733,0.24317297339439392,1.0595941543579102,,0.00013459862932975632,,,,,,,
233901600.0,,,,,,,,,,,,,,0.16010473668575287,,,,,,,,
233964000.0,,,,0.0002512706851121038,-0.022263679653406143,-1.0331471678171056e-08,-0.04073518514633179,1.3113021779531664e-08,0.7083853483200073,2.4490847863489762e-05,-0.008707726374268532,0.09435726702213287,0.6053473353385925,,0.00013446147143645219,,,,,,,
233971200.0,,,,0.00027250501443631947,-0.023852333426475525,1.5894572324981482e-09,-0.049005959182977676,-1.2715657859985185e-08,1.1907521486282349,-1.2476266419980675e-05,0.028149433434009552,0.13943032920360565,1.0794615745544434,,0.000134454259165742,,,,,,,
233995200.0,,,,0.00024830418988130987,-0.0360628142952919,4.172325152040912e-09,-0.04760081693530083,1.7881394143159923e-09,0.8006995916366577,1.103184786188649e-05,-0.020139073953032494,0.12401209771633148,0.6565619707107544,,0.00013443022300763043,,,,,,,
234084000.0,,303.2,1640.0,,,,,,,,,,,,,,1.0,99.0,29.0,1.0,115.0,10.0
234189600.0,,188.2,1016.0,,,,,,,,,,,,,,1.0,85.0,21.0,1.0,34.0,7.0
234348000.0,,88.2,471.0,,,,,,,,,,,,,,1.0,36.0,10.0,1.0,18.0,1.0
234360000.0,,196.2,1081.0,,,,,,,,,,,,,,1.0,85.0,22.0,1.0,37.0,8.0
234400800.0,,128.2,683.0,,,,,,,,,,,,,,1.0,54.0,14.0,1.0,24.0,4.0
234400800.0,,121.2,685.0,,,,,,,,,,,,,,1.0,51.0,14.0,1.0,24.0,3.0
234412800.0,,165.2,835.0,,,,,,,,,,,,,,1.0,65.0,17.0,1.0,43.0,5.0
234451200.0,,116.2,625.0,,,,,,,,,,,,,,1.0,49.0,13.0,1.0,22.0,3.0
234564000.0,,165.4,882.0,,,,,,,,,,,,,,1.0,75.0,18.0,2.0,28.0,6.0
234652800.0,,140.2,787.0,,,,,,,,,,,,,,1.0,62.0,16.0,1.0,26.0,4.0
234693600.0,,160.2,905.0,,,,,,,,,,,,,,1.0,64.0,19.0,1.0,37.0,5.0
234698400.0,,,,0.0002838792570400983,-0.014233638532459736,1.1126200405442432e-08,-0.010900694876909256,-3.973643192267673e-09,0.9481531381607056,1.6689753465470858e-05,-0.01624665968120098,0.10376769304275513,0.8281583189964294,,0.00013372921035934035,,,,,,,
234751200.0,,161.2,930.0,,,,,,,,,,,,,,1.0,73.0,19.0,1.0,25.0,6.0
234811200.0,,216.2,1055.0,,,,,,,,,,,,,,1.0,86.0,22.0,1.0,60.0,7.0
234830400.0,,189.2,2045.0,,,,,,,,,,,,,,-1.0,98.0,28.0,1.0,43.0,10.0
234852000.0,,180.2,2105.0,,,,,,,,,,,,,,-1.0,99.0,29.0,1.0,32.0,10.0
234914400.0,,197.2,1081.0,,,,,,,,,,,,,,1.0,90.0,22.0,1.0,33.0,8.0
234924000.0,,121.2,667.0,,,,,,,,,,,,,,1.0,53.0,14.0,1.0,22.0,3.0
234950400.0,,270.2,1345.0,,,,,,,,,,,,,,1.0,100.0,27.0,1.0,83.0,10.0
234979200.0,,182.2,995.0,,,,,,,,,,,,,,1.0,84.0,20.0,1.0,30.0,7.0
234984000.0,,,,0.00025499286130070686,-0.0446028895676136,3.1789144649962964e-09,-0.04270347207784653,-2.781550101360608e-09,0.7638527750968933,-7.529201684519649e-05,0.010254877619445324,0.07585980743169785,0.6981751322746277,,0.0001334462969738582,,,,,,,
235000800.0,,149.2,841.0,,,,,,,,,,,,,,1.0,69.0,17.0,1.0,23.0,5.0
235046400.0,,125.2,665.0,,,,,,,,,,,,,,1.0,57.0,14.0,1.0,22.0,3.0
235048800.0,,168.2,960.0,,,,,,,,,,,,,,1.0,79.0,20.0,1.0,25.0,6.0
235142400.0,,,,0.00026226899353787303,-0.039253491908311844,-7.947286384535346e-09,-0.07869753986597061,-6.556510889765832e-09,1.1824225187301636,4.642777639674023e-06,0.0315396673977375,0.32078394293785095,0.893185555934906,,0.00013328983632747868,,,,,,,
235224000.0,,,,,,,,,,,,,,,,1701.6658458907955,,,,,,
235243200.0,,225.2,1279.0,,,,,,,,,,,,,,1.0,96.0,26.0,1.0,47.0,9.0
235401600.0,,131.2,675.0,,,,,,,,,,,,,,1.0,55.0,14.0,1.0,26.0,4.0
235401600.0,,284.2,1372.0,,,,,,,,,,,,,,1.0,99.0,28.0,1.0,97.0,10.0
235447200.0,,,,0.0002023393608396873,-0.05528869852423668,1.0331471678171056e-08,-0.09813234955072403,2.38418573772492e-09,0.6495837569236755,-2.551723264332395e-05,0.015990382060408592,0.0726177915930748,0.5929328799247742,,0.00013298967196802842,,,,,,,
235612800.0,,135.2,747.0,,,,,,,,,,,,,,1.0,60.0,15.0,1.0,24.0,4.0
235617600.0,,161.2,932.0,,,,,,,,,,,,,,1.0,75.0,19.0,1.0,23.0,6.0
235644000.0,,251.2,1204.0,,,,,,,,,,,,,,1.0,96.0,24.0,1.0,75.0,9.0
235725600.0,,,,,,,,,,,,,,,,1702.1462216468483,,,,,,
235730400.0,,,,0.0002612286480143666,-0.010853804647922516,2.086162576020456e-09,-0.015101760625839233,3.1789144649962964e-09,0.9807153940200806,2.940558090358536e-07,0.01014462299644947,0.0926973819732666,0.8981655240058899,,0.00013271184740396518,,,,,,,
235788000.0,,148.2,770.0,,,,,,,,,,,,,,1.0,63.0,16.0,1.0,33.0,4.0
235800000.0,,,,0.00018524785991758108,-0.030841821804642677,4.5696895156766004e-09,-0.025696763768792152,-9.934107758624577e-09,0.8616976141929626,1.0662543900252786e-05,0.017267072573304176,0.15911787748336792,0.7198593020439148,,0.00013264372630519573,,,,,,,
235802400.0,,102.2,529.0,,,,,,,,,,,,,,1.0,43.0,11.0,1.0,20.0,2.0
235956000.0,,256.2,1193.0,,,,,,,,,,,,,,1.0,95.0,24.0,1.0,85.0,8.0
235965600.0,,160.2,811.0,,,,,,,,,,,,,,1.0,67.0,17.0,1.0,36.0,5.0
236025600.0,,,,,,,,,,,,,,,,1702.3594009859253,,,,,,
236193600.0,,182.2,1005.0,,,,,,,,,,,,,,1.0,83.0,21.0,1.0,30.0,7.0
236258400.0,,,,,,,,,,,,,,,,1702.5340060309686,,,,,,
236268000.0,,,,,,,,,,,,,,,,1702.5316126544221,,,,,,
236368800.0,,88.2,496.0,,,,,,,,,,,,,,1.0,37.0,10.0,1.0,17.0,1.0
236467200.0,,161.2,936.0,,,,,,,,,,,,,,1.0,75.0,19.0,1.0,23.0,6.0
236469600.0,,154.2,871.0,,,,,,,,,,,,,,1.0,71.0,18.0,1.0,25.0,5.0
236476800.0,,136.2,750.0,,,,,,,,,,,,,,1.0,60.0,15.0,1.0,25.0,4.0
236553600.0,,106.2,597.0,,,,,,,,,,,,,,1.0,48.0,12.0,1.0,18.0,2.0
236599200.0,,,,0.00020534235227387398,-0.03925057873129845,1.19209286886246e-09,-0.07217644900083542,8.344650304081824e-09,0.9010480046272278,-2.4475830286974087e-05,0.0187141802161932,0.12031260132789612,0.7994270920753479,,0.00013186598516066837,,,,,,,
236606400.0,,220.2,1255.0,,,,,,,,,,,,,,1.0,98.0,26.0,1.0,40.0,9.0
236664000.0,,207.2,1002.0,,,,,,,,,,,,,,1.0,76.0,20.0,1.0,67.0,6.0
236700000.0,,141.2,750.0,,,,,,,,,,,,,,1.0,59.0,15.0,1.0,31.0,4.0
236702400.0,,,,0.00021648149413522333,-0.05155465751886368,-7.3512396170372085e-09,-0.057627540081739426,5.662441182607836e-09,0.7873076796531677,-1.6871730622369796e-05,-0.0009324171114712954,0.10785847902297974,0.678502082824707,,0.000131766158201434,,,,,,,
236762400.0,,,,,,,,,,,,,,0.11342379450798035,,,,,,,,
236800800.0,,,,0.00022206205176189542,-0.03650277853012085,-1.5894572324981482e-09,-0.06362931430339813,-3.6756198085186043e-09,0.7889531254768372,-1.70414296007948e-05,-0.0009206235408782959,0.09806739538908005,0.6899502873420715,,0.000131671102958945,,,,,,,
236841600.0,,,,0.00032276095589622855,-0.038913141936063766,1.19209286886246e-09,-0.010258428752422333,8.742015111806722e-09,1.0568437576293945,2.8582926461240277e-06,-0.005142197944223881,0.1296779364347458,0.9220296740531921,,0.00013163172665214582,,,,,,,
236894400.0,,281.2,1415.0,,,,,,,,,,,,,,1.0,99.0,29.0,1.0,93.0,10.0
236952000.0,,,,,,,,,,,,,,,,1703.0385538995743,,,,,,
236980800.0,,,,,,,,,,,,,,,,1703.055946378859,,,,,,
237016800.0,,,,0.00023388703993987292,-0.06053609400987625,-3.1789144649962964e-09,-0.07936840504407883,-8.344650304081824e-09,1.2440071105957031,2.0753484932356514e-05,0.004760014358907938,0.23571640253067017,1.0130738019943237,,0.00013146288586034376,,,,,,,
237103200.0,,137.2,740.0,,,,,,,,,,,,,,1.0,59.0,15.0,1.0,27.0,4.0
237108000.0,,193.2,1120.0,,,,,,,,,,,,,,1.0,81.0,23.0,1.0,41.0,7.0
237242400.0,,186.2,2055.0,,,,,,,,,,,,,,-1.0,98.0,28.0,1.0,40.0,10.0
237283200.0,,149.2,805.0,,,,,,,,,,,,,,1.0,64.0,17.0,1.0,32.0,4.0
237304800.0,,,,0.00022854862618260086,-0.03826288878917694,1.3113021779531664e-08,-0.059256479144096375,-5.165735839085528e-09,0.7012131810188293,-1.0998881094792523e-07,-0.01395715307444334,0.08709545433521271,0.6001627445220947,,0.00013118620666448046,,,,,,,
237336000.0,,171.2,890.0,,,,,,,,,,,,,,1.0,71.0,18.0,1.0,42.0,5.0
237357600.0,,,,,,,,,,,,,,,,1703.3718171718074,,,,,,
237376800.0,,177.39999999999998,867.0,,,,,,,,,,,,,,1.0,68.0,17.0,2.0,52.0,5.0
237381600.0,,144.2,839.0,,,,,,,,,,,,,,1.0,67.0,17.0,1.0,24.0,4.0
237400800.0,,,,0.00023106425942387432,-0.02647777460515499,-2.781550101360608e-09,-0.0362640842795372,1.5894572324981482e-09,0.9330365061759949,1.496021832281258e-05,0.005321726202964783,0.11599881947040558,0.8223767280578613,,0.00013109422029940668,,,,,,,
237422400.0,,103.2,525.0,,,,,,,,,,,,,,1.0,43.0,11.0,1.0,21.0,2.0
237566400.0,,152.2,840.0,,,,,,,,,,,,,,1.0,64.0,17.0,1.0,35.0,4.0
237583200.0,,188.2,1756.0,,,,,,,,,,,,,,-1.0,98.0,28.0,1.0,42.0,10.0
237597600.0,,112.2,596.0,,,,,,,,,,,,,,1.0,48.0,12.0,1.0,20.0,3.0
237602400.0,,211.2,1210.0,,,,,,,,,,,,,,1.0,91.0,25.0,1.0,39.0,9.0
237607200.0,,,,,,,,,,,,,,,,1703.5905918934523,,,,,,
237619200.0,,147.2,748.0,,,,,,,,,,,,,,1.0,62.0,15.0,1.0,34.0,4.0
237679200.0,,214.2,1226.0,,,,,,,,,,,,,,1.0,99.0,25.0,1.0,34.0,9.0
237715200.0,,158.4,880.0,,,,,,,,,,,,,,1.0,72.0,18.0,2.0,24.0,6.0
237746400.0,,135.2,700.0,,,,,,,,,,,,,,1.0,59.0,14.0,1.0,26.0,4.0
237804000.0,,181.2,2005.0,,,,,,,,,,,,,,-1.0,99.0,29.0,1.0,33.0,10.0
237897600.0,,,,,,,,,,,,,,,,1703.7715629449563,,,,,,
237964800.0,,141.2,735.0,,,,,,,,,,,,,,1.0,57.0,15.0,1.0,33.0,4.0
237998400.0,,162.2,841.0,,,,,,,,,,,,,,1.0,62.0,17.0,1.0,43.0,5.0
238104000.0,,147.2,827.0,,,,,,,,,,,,,,1.0,66.0,17.0,1.0,24.0,5.0
238106400.0,,143.2,810.0,,,,,,,,,,,,,,1.0,63.0,17.0,1.0,23.0,5.0
238118400.0,,167.2,930.0,,,,,,,,,,,,,,1.0,75.0,19.0,1.0,29.0,6.0
238123200.0,,118.2,625.0,,,,,,,,,,,,,,1.0,51.0,13.0,1.0,22.0,3.0
238296000.0,,220.2,1090.0,,,,,,,,,,,,,,1.0,84.0,22.0,1.0,62.0,8.0
238334400.0,,,,0.0002276575833093375,-0.03487852215766907,1.5894572769070692e-08,-0.056645650416612625,4.76837147544984e-09,0.6724937558174133,2.6330222681281157e-05,0.007242977153509855,0.08507480472326279,0.5946905612945557,,0.00013020593394302043,,,,,,,
238377600.0,,206.2,985.0,,,,,,,,,,,,,,1.0,78.0,20.0,1.0,60.0,7.0
238490400.0,,249.2,1727.0,,,,,,,,,,,,,,1.0,100.0,29.0,1.0,60.0,10.0
238545600.0,,228.2,1405.0,,,,,,,,,,,,,,1.0,99.0,28.0,1.0,41.0,10.0
238591200.0,,,,,,,,,,,,,,,,1704.2890043386162,,,,,,
238629600.0,,,,0.0002688559761736542,-0.05151188001036644,-4.76837147544984e-09,-0.06211189553141594,1.5894572324981482e-09,0.8633885979652405,-6.549087993334979e-05,-0.01612883247435093,0.13058151304721832,0.7166154384613037,,0.00012992744054060847,,,,,,,
238663200.0,,,,,,,,,,,,,,0.1050601378083229,,,,,,,,
238699200.0,,134.2,741.0,,,,,,,,,,,,,,1.0,60.0,15.0,1.0,23.0,4.0
238752000.0,,201.2,1073.0,,,,,,,,,,,,,,1.0,88.0,22.0,1.0,39.0,8.0
238874400.0,,,,,,,,,,,,,,,,1704.3593585313915,,,,,,
238972800.0,,,,,,,,,,,,,,,,1704.417709416414,,,,,,
239044800.0,,,,0.00021627075329888612,-0.043335724622011185,8.742015111806722e-09,-0.031192995607852936,-4.76837147544984e-09,1.070258617401123,-3.207271220162511e-05,0.003922674804925919,0.15880687534809113,0.9153445363044739,,0.00012953768096451713,,,,,,,
239049600.0,,,,0.00018305044795852154,-0.04301365464925766,-5.563100202721216e-09,-0.04731898382306099,-1.19209286886246e-09,0.9034338593482971,-6.9650386649300344e-06,0.003613069886341691,0.12687048316001892,0.7801713347434998,,0.0001295331883751424,,,,,,,
239073600.0,,146.2,841.0,,,,,,,,,,,,,,1.0,64.0,17.0,1.0,25.0,5.0
239088000.0,,258.2,1913.0,,,,,,,,,,,,,,-1.0,99.0,29.0,1.0,110.0,10.0
239088000.0,,139.2,722.0,,,,,,,,,,,,,,1.0,58.0,15.0,1.0,30.0,4.0
239090400.0,,,,,,,,,,,,,,,,1704.5334456062906,,,,,,
239092800.0,,141.2,711.0,,,,,,,,,,,,,,1.0,57.0,15.0,1.0,33.0,4.0
239232000.0,,137.2,725.0,,,,,,,,,,,,,,1.0,60.0,15.0,1.0,26.0,4.0
239239200.0,,146.2,860.0,,,,,,,,,,,,,,1.0,64.0,18.0,1.0,24.0,5.0
239414400.0,,96.2,515.0,,,,,,,,,,,,,,1.0,39.0,11.0,1.0,18.0,2.0
239491200.0,,138.2,741.0,,,,,,,,,,,,,,1.0,59.0,15.0,1.0,28.0,4.0
239510400.0,,,,,,,,,,,,,,,,1704.896586199364,,,,,,
239522400.0,,162.2,1065.0,,,,,,,,,,,,,,1.0,77.0,29.0,1.0,36.0,0.0
239532000.0,,157.2,934.0,,,,,,,,,,,,,,1.0,69.0,19.0,1.0,25.0,6.0
239553600.0,,,,,,,,,,,,,,,,1704.943054499617,,,,,,
239565600.0,,,,0.00023951835464686155,-0.024939004331827164,5.563100202721216e-09,-0.058622706681489944,1.5894572324981482e-09,0.9848694801330566,-2.651895374583546e-05,-0.006276198662817478,0.11174692958593369,0.8668222427368164,,0.00012905201243240412,,,,,,,
239630400.0,,161.2,943.0,,,,,,,,,,,,,,1.0,75.0,19.0,1.0,23.0,6.0
239630400.0,,156.2,869.0,,,,,,,,,,,,,,1.0,69.0,18.0,1.0,25.0,6.0
239668800.0,,,,,,,,,,,,,,,,1704.9914681878645,,,,,,
239680800.0,,145.2,741.0,,,,,,,,,,,,,,1.0,58.0,15.0,1.0,36.0,4.0
239700000.0,,195.2,1151.0,,,,,,,,,,,,,,1.0,81.0,23.0,1.0,39.0,8.0
239755200.0,,,,,,,,,,,,,,,,1705.0411974550595,,,,,,
239808000.0,,156.2,883.0,,,,,,,,,,,,,,1.0,68.0,18.0,1.0,26.0,6.0
239856000.0,,109.2,566.0,,,,,,,,,,,,,,1.0,46.0,12.0,1.0,19.0,3.0
240007200.0,,,,0.0002181052404921502,-0.031812217086553574,-8.742015111806722e-09,-0.03975650668144226,-9.33806099112644e-09,0.6314043402671814,3.1880066671874374e-05,0.023756733164191246,0.11058486253023148,0.544610321521759,,0.00012864301920067242,,,,,,,
240043200.0,,,,0.00020204525208100677,-0.031168820336461067,-1.19209286886246e-09,-0.04988884553313255,-4.371007555903361e-09,0.9782456159591675,7.108594672899926e-06,-0.003199390135705471,0.08719511330127716,0.8878602385520935,,0.00012860979165190672,,,,,,,
240048000.0,,,,0.00024601470795460045,-0.048309314996004105,-4.5696895156766004e-09,-0.07413172721862793,-7.947286162490741e-10,0.8334693312644958,-4.0477130824001506e-05,0.003782891435548663,0.12810631096363068,0.7091078758239746,,0.00012860536261547205,,,,,,,
240086400.0,,,,0.00024405168369412422,-0.03253977745771408,-5.364418242947977e-09,-0.03748197481036186,-6.357828929992593e-09,1.1487003564834595,-3.155547528876923e-05,0.015170755796134472,0.10975594818592072,1.0540859699249268,,0.00012856994136678098,,,,,,,
240132000.0,,,,0.0002243290946353227,-0.03687761351466179,8.344650304081824e-09,-0.06201072037220001,1.5894572324981482e-09,1.4919675588607788,-1.0786589882627595e-05,0.03672970086336136,0.24955637753009796,1.27913236618042,,0.0001285279041377949,,,,,,,
240148800.0,,160.2,932.0,,,,,,,,,,,,,,1.0,72.0,19.0,1.0,25.0,6.0
240254400.0,,141.2,806.0,,,,,,,,,,,,,,1.0,61.0,17.0,1.0,23.0,5.0
240273600.0,,,,0.00018952922255266458,-0.03078940138220787,-3.973643192267673e-09,-0.039618849754333496,-1.907348590179936e-08,0.8004987239837646,-2.6896774215856567e-05,0.018025875091552734,0.10156214982271194,0.7169374823570251,,0.00012839754407429103,,,,,,,
240403200.0,,114.2,608.0,,,,,,,,,,,,,,1.0,50.0,13.0,1.0,19.0,3.0
240528000.0,,165.2,996.0,,,,,,,,,,,,,,1.0,71.0,20.0,1.0,26.0,7.0
240592800.0,,173.2,870.0,,,,,,,,,,,,,,1.0,64.0,18.0,1.0,47.0,6.0
240705600.0,,145.2,756.0,,,,,,,,,,,,,,1.0,60.0,16.0,1.0,33.0,4.0
240780000.0,,230.2,1355.0,,,,,,,,,,,,,,1.0,100.0,28.0,1.0,42.0,10.0
240782400.0,,177.2,2000.0,,,,,,,,,,,,,,-1.0,98.0,28.0,1.0,31.0,10.0
240818400.0,,,,,,,,,,,,,,,,1702.9611223469176,,,,,,
240948000.0,,,,,,,,,,,,,,0.08576025068759918,,,,,,,,
240950400.0,,104.2,560.0,,,,,,,,,,,,,,1.0,44.0,12.0,1.0,20.0,2.0
240957600.0,,,,,,,,,,,,,,,,1703.0996758183633,,,,,,
240964800.0,,,,0.0001863627985585481,-0.04626644775271416,9.53674295089968e-09,-0.0695061907172203,-4.76837147544984e-09,0.9327011108398438,2.268112984893378e-05,-0.011471818201243877,0.16181865334510803,0.7594351172447205,,0.0001277650535888397,,,,,,,
240984000.0,,,,0.00015887491463217884,-0.05283802002668381,3.973643192267673e-09,-0.0667240247130394,5.9604643443123e-10,0.6641508340835571,-3.911768362740986e-05,0.004795157816261053,0.06674479693174362,0.6021636724472046,,0.00012774757567274645,,,,,,,
241207200.0,,145.2,788.0,,,,,,,,,,,,,,1.0,68.0,16.0,1.0,21.0,5.0
241363200.0,,119.2,645.0,,,,,,,,,,,,,,1.0,53.0,13.0,1.0,21.0,3.0
241418400.0,,137.2,706.0,,,,,,,,,,,,,,1.0,55.0,15.0,1.0,31.0,4.0
241466400.0,,,,,,,,,,,,,,,,1703.4703804081723,,,,,,
241543200.0,,130.2,676.0,,,,,,,,,,,,,,1.0,57.0,14.0,1.0,23.0,4.0
241574400.0,,,,0.00022300853743217885,-0.0453958697617054,2.781550101360608e-08,-0.09207899868488312,-5.9604643443123e-10,1.0244179964065552,-2.8094635126763023e-05,0.019741548225283623,0.1463012546300888,0.897832453250885,,0.00012721254571368176,,,,,,,
241658400.0,,,,,,,,,,,,,,,,1703.6438751590538,,,,,,
241675200.0,,,,0.00020316378504503518,-0.05294309929013252,3.973643192267673e-09,-0.08934315294027328,-3.1789144649962964e-09,0.6635351181030273,-2.7741841677197954e-06,-0.0014359686756506562,0.09332951158285141,0.5687689185142517,,0.0001271216676499716,,,,,,,
241728000.0,,,,,,,,,,,,,,,,1703.6987555407609,,,,,,
241766400.0,,190.2,1955.0,,,,,,,,,,,,,,-1.0,100.0,30.0,1.0,40.0,10.0
241884000.0,,,,,,,,,,,,,,,,1703.8179380619476,,,,,,
241888800.0,,127.2,675.0,,,,,,,,,,,,,,1.0,53.0,14.0,1.0,24.0,4.0
241996800.0,,198.4,1996.0,,,,,,,,,,,,,,-1.0,100.0,28.0,2.0,46.0,11.0
242023200.0,,182.2,936.0,,,,,,,,,,,,,,1.0,75.0,19.0,1.0,44.0,6.0
242061600.0,,181.2,1635.0,,,,,,,,,,,,,,-1.0,100.0,29.0,1.0,32.0,10.0
242128800.0,,133.2,736.0,,,,,,,,,,,,,,1.0,57.0,15.0,1.0,25.0,4.0
242152800.0,,,,,,,,,,,,,,,,1703.9940947052307,,,,,,
242155200.0,,,,0.00016120891086757183,-0.04750906303524971,3.973643192267673e-09,-0.06111929565668106,0.0,0.929104745388031,-1.3149988262739498e-05,-0.03166995570063591,0.08427764475345612,0.813145637512207,,0.00012669079502650299,,,,,,,
242191200.0,,182.2,935.0,,,,,,,,,,,,,,1.0,77.0,19.0,1.0,42.0,6.0
242227200.0,,,,,,,,,,,,,,,,1703.9814987897166,,,,,,
